Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Fernando Guanare",,0.0393,0.0589,0,6.0561,1,0,0,0,,1,4.73,1.1458,0.7159,0.6729,0.159667,0.6454,0.0287,0.0579,0.5543,4.9887,5.8086,0.858847,1.437,0.117188,0.136448,-0.019260041415691376,0.284551,1.7912,0.29768,0.685924,0.423006,,6.2121,-0.0202535,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Fernando Guanare","sa3015496",699121
"César Álvarez",,0.0393,0.0589,0,6.0435,1,0,0,0,,1,4.773,1.1072,0.7147,0.6715,0.152,0.7356,0.029,0.0537,0.6323,5.6907,6.6204,0.85957,1.368,0.132474,0.154117,-0.021642565727233887,0.277933,1.8428,0.298556,0.692086,0.42401,,6.21444,-0.0202791,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cesar Alvarez","sa3015418",691327
"Joseph Yabbour",,0.0396,0.0586,0,5.98671,1,0,0,0,,1,4.773,1.045,0.7055,0.66519,0.158667,0.7774,0.029,0.0576,0.7439,6.6951,6.9966,0.956908,1.428,0.155856,0.162875,-0.00701865553855896,0.265363,1.8224,0.291996,0.697946,0.379004,,6.215,-0.0202854,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Joseph Yabbour","sa3021980",691634
"Jhoster Baez","HOU",0.04,0.0645,0.0113,6.09381,0.779,0.047,0,0,,1,4.737,1.1007,0.7199,0.67709,0.163333,0.7178,0.0223,0.0444,0.6588,5.9292,6.4602,0.917804,1.47,0.139075,0.151531,-0.012455135583877563,0.27692,1.8185,0.297325,0.691016,0.419161,,6.22747,-0.0202884,-0.048446,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jhoster Baez","sa3024611",823891
"Pierce George","CHW",0.0372,0.0609,0,6.11775,1,0,0,0,,1,4.838,1.1033,0.7251,0.67975,0.148444,0.8177,0.0294,0.0594,0.6142,5.5278,7.3593,0.751131,1.336,0.126953,0.169016,-0.042062848806381226,0.278548,1.921,0.298555,0.698059,0.451344,,6.46781,-0.0203,-0.0474387,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Pierce George","sa3025520",703670
"Graham Firoved",,0.0393,0.0588,0,6.03999,1,0,0,0,,1,4.773,1.0888,0.7134,0.67111,0.154556,0.7509,0.029,0.0523,0.668,6.012,6.7581,0.889599,1.391,0.139954,0.157322,-0.01736852526664734,0.274271,1.8397,0.296845,0.693824,0.409,,6.21796,-0.0203178,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Graham Firoved","sa3020557",681462
"Bryant Olson","WSN",0.0382,0.06,0,5.85549,1,0,0,0,,1,4.829,1.0492,0.6945,0.65061,0.135556,0.873,0.0293,0.0493,0.68,6.12,7.857,0.778923,1.22,0.140816,0.180783,-0.039966881275177,0.268564,1.9222,0.295568,0.708661,0.426378,,6.30426,-0.020326,-0.0453878,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Bryant Olson","sa3039129",825926
"Aaron Holiday","STL",0.0401,0.058,0,5.77017,1,0,0,0,,1,4.735,1.0547,0.6822,0.64113,0.150222,0.742,0.0287,0.0443,0.6983,6.2847,6.678,0.941105,1.352,0.147476,0.156705,-0.009229138493537903,0.267101,1.7967,0.29175,0.702539,0.391114,,6.05033,-0.0203392,-0.0484487,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Aaron Holiday","sa3017937",701569
"Ryan Bruno","ARI",0.0414,0.0568,0,5.79141,1,0,0,0,,1,4.796,1.0597,0.6863,0.64349,0.131556,0.8158,0.0291,0.0468,0.729,6.561,7.3422,0.893601,1.184,0.152002,0.1701,-0.01809842884540558,0.269411,1.8755,0.302047,0.703119,0.414575,,5.97516,-0.0203454,-0.045308,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ryan Bruno","sa3027909",691943
"Ben Ethridge",,0.0393,0.0588,0,6.05106,1,0,0,0,,1,4.71,1.1424,0.7145,0.67234,0.165778,0.6366,0.0286,0.0445,0.5562,5.0058,5.7294,0.873704,1.492,0.118089,0.135159,-0.017070062458515167,0.283551,1.779,0.295327,0.688146,0.408011,,6.22115,-0.0203528,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ben Ethridge","sa3020820",805998
"Josh Bortka",,0.0394,0.0587,0,6.00804,1,0,0,0,,1,4.787,1.0825,0.7105,0.66756,0.149556,0.7563,0.029,0.0708,0.6691,6.0219,6.8067,0.884702,1.346,0.139774,0.15799,-0.018215999007225037,0.273365,1.8388,0.296998,0.692454,0.421001,,6.22246,-0.0203672,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Josh Bortka","sa3020596",800857
"Ezequiel Ventura",,0.0391,0.059,0,6.10362,1,0,0,0,,1,4.733,1.1305,0.7197,0.67818,0.165556,0.668,0.0287,0.0453,0.6014,5.4126,6.012,0.900299,1.49,0.127065,0.141137,-0.014071404933929443,0.28124,1.7985,0.296655,0.688571,0.399001,,6.22446,-0.0203891,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ezequiel Ventura","sa3011859",683652
"Tyler Stasiowski",,0.0392,0.059,0,6.09399,1,0,0,0,,1,4.744,1.1299,0.7194,0.67711,0.161222,0.6863,0.0288,0.0442,0.599,5.391,6.1767,0.872796,1.451,0.126265,0.144667,-0.018402189016342163,0.281525,1.8162,0.297754,0.689599,0.409996,,6.22452,-0.0203899,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Tyler Stasiowski","sa3025608",811211
"Griffin Tobias","MIL",0.0382,0.0727,0.023,6.1047,0.558,0.094,0,0,,1,4.661,1.1503,0.7186,0.6783,0.185667,0.5658,0.0155,0.0435,0.5779,5.2011,5.0922,1.02139,1.671,0.123986,0.12139,0.0025960057973861694,0.283906,1.7161,0.293368,0.685018,0.386543,,6.2209,-0.0203925,-0.0468911,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Griffin Tobias","sa3067389",827437
"Francis Reynoso",,0.0393,0.0589,0,6.06798,1,0,0,0,,1,4.766,1.0864,0.7155,0.67422,0.159889,0.7442,0.0289,0.0476,0.6815,6.1335,6.6978,0.915748,1.439,0.142992,0.156148,-0.013155683875083923,0.273363,1.8306,0.295744,0.694007,0.393006,,6.22609,-0.0204071,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Francis Reynoso","sa3015619",692400
"Junior Flores","SFG",0.0394,0.0588,0,5.71851,1,0,0,0,,1,4.73,1.1083,0.6799,0.63539,0.136444,0.681,0.0287,0.0499,0.6276,5.6484,6.129,0.921586,1.228,0.132685,0.143975,-0.011289641261100769,0.277137,1.7893,0.300414,0.694122,0.450063,,5.84641,-0.0204357,-0.049853,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Junior Flores","sa3015479",695946
"Génesis Cabrera","MIN",1.7012,1.8309,0,4.28564,36,0,0,0,,36,156.318,34.3793,18.4153,17.1426,4.868,15.5918,1.1697,1.5524,33.1,8.275,3.89795,2.12291,1.217,0.211748,0.0997441,0.11200372874736786,0.247024,1.38809,0.291597,0.731205,0.396,,4.48282,-0.0204821,0.0809752,999,,,,,,,128.50000000000003,3.569444444444445,127,3.5277777777777777,7.2,5.99,5.25,4.69,4.22,3.8,3.39,2.97,2.47,5.36,5.08,4.88,4.72,4.57,4.42,4.28,4.11,3.89,"Genesis Cabrera","17490",650893
"Doug Kirkland",,0.0394,0.0588,0,6.03144,1,0,0,0,,1,4.785,1.0609,0.7116,0.67016,0.155778,0.7956,0.029,0.0424,0.7202,6.4818,7.1604,0.905229,1.402,0.150512,0.16627,-0.015757575631141663,0.268786,1.8565,0.29473,0.698787,0.392986,,6.23385,-0.0204922,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Doug Kirkland","sa3023095",687393
"Dariel Francia","PIT",0.0366,0.0662,0.0081,6.09705,0.8392,0.0342,0,0,,1,4.788,1.1063,0.7203,0.67745,0.147889,0.7565,0.0242,0.0481,0.6331,5.6979,6.8085,0.83688,1.331,0.132226,0.157999,-0.025772765278816223,0.277728,1.8628,0.299278,0.690017,0.412556,,6.20529,-0.0205069,-0.0442778,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dariel Francia","sa3021526",808333
"Luis Talavera",,0.0393,0.0589,0,6.01785,1,0,0,0,,1,4.787,1.1558,0.7158,0.66865,0.138,0.7311,0.029,0.0467,0.5134,4.6206,6.5799,0.702229,1.242,0.107249,0.152726,-0.045477330684661865,0.288287,1.8869,0.303115,0.691445,0.480002,,6.23574,-0.0205129,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luis Talavera","sa3009212",682803
"Alix Hernandez","SFG",0.0394,0.0588,0,5.7411,1,0,0,0,,1,4.733,1.0687,0.6797,0.6379,0.144444,0.6995,0.0287,0.0585,0.7151,6.4359,6.2955,1.0223,1.3,0.151088,0.147792,0.003295987844467163,0.268855,1.7682,0.296668,0.695093,0.409201,,5.85671,-0.0205532,-0.049853,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Alix Hernandez","sa3021479",806672
"Eliander Alcalde","TOR",0.0398,0.0639,0.0091,6.06627,0.8104,0.0404,0,0,,1,4.717,1.1215,0.7157,0.67403,0.173889,0.6465,0.023,0.0463,0.5953,5.3577,5.8185,0.920804,1.565,0.126203,0.137057,-0.010854348540306091,0.278689,1.768,0.291124,0.690234,0.39716,,6.28349,-0.0205735,-0.0494865,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Eliander Alcalde","sa3016519",700289
"Reynaldo Yean","LAD",0.0416,0.0566,0,6.13008,1,0,0,0,,1,4.826,1.0193,0.7225,0.68112,0.164889,0.8644,0.0293,0.0662,0.7984,7.1856,7.7796,0.923646,1.484,0.165437,0.179113,-0.013675928115844727,0.261668,1.8837,0.291398,0.702542,0.395738,,6.47369,-0.0205786,-0.0461095,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Reynaldo Yean","sa3018303",702905
"Luis De La Cruz","MIA",0.036,0.0714,0.016,6.11748,0.6842,0.0672,0,0,,1,4.775,1.1356,0.7246,0.67972,0.148444,0.7133,0.0196,0.059,0.5775,5.1975,6.4197,0.809617,1.336,0.120942,0.149382,-0.028439782559871674,0.283708,1.8489,0.30126,0.685099,0.446309,,6.22681,-0.0205823,-0.0449385,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luis De La Cruz","sa3020981",806927
"Gabe Starks","CIN",0.0378,0.0604,0,6.43014,1,0,0,0,,1,4.817,1.1266,0.7574,0.71446,0.176667,0.7719,0.0292,0.0413,0.6589,5.9301,6.9471,0.853608,1.59,0.136786,0.160245,-0.023458585143089294,0.281383,1.8985,0.299831,0.691087,0.416083,,6.5536,-0.0205854,-0.0417806,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Gabe Starks","sa3023443",694784
"Engert Garcia",,0.0391,0.0626,0.006,6.01506,0.8821,0.0251,0,0,,1,4.76,1.122,0.7129,0.66834,0.150667,0.7138,0.0254,0.0528,0.5756,5.1804,6.4242,0.806388,1.356,0.120924,0.149958,-0.029033616185188293,0.280964,1.8358,0.297304,0.691072,0.441005,,6.2424,-0.020586,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Engert Garcia","sa3021817",812162
"Leomar Rosario","HOU",0.0397,0.0666,0.014,6.11442,0.7164,0.0604,0,0,,1,4.757,1.088,0.7223,0.67938,0.161111,0.7502,0.0205,0.0464,0.682,6.138,6.7518,0.909091,1.45,0.143368,0.157704,-0.014336764812469482,0.27472,1.8382,0.297338,0.691969,0.419587,,6.25538,-0.0206053,-0.0484556,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Leomar Rosario","sa3019127",703855
"Tomas Reyes",,0.0397,0.0585,0,5.95422,1,0,0,0,,1,4.762,1.1012,0.7029,0.66158,0.156889,0.7244,0.0289,0.0472,0.622,5.598,6.5196,0.858642,1.412,0.130617,0.152121,-0.021503567695617676,0.275962,1.8256,0.294039,0.699085,0.388985,,6.24549,-0.0206199,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Tomas Reyes","sa3008445",683015
"Jorge Garcia",,0.0389,0.0629,0.0076,5.80914,0.8705,0.0275,0,0,,1,4.703,1.1288,0.6886,0.64546,0.148444,0.6229,0.0248,0.0488,0.6074,5.4666,5.6061,0.975116,1.336,0.129152,0.132447,-0.0032957792282104492,0.280009,1.7517,0.299304,0.688591,0.428335,,5.86521,-0.0206403,-0.0498437,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jorge Garcia","sa3009229",683517
"Wilkelma Castillo",,0.0382,0.0708,0.0184,6.11361,0.6248,0.0798,0,0,,1,4.659,1.1216,0.7171,0.67929,0.190556,0.5753,0.0173,0.049,0.6189,5.5701,5.1777,1.07579,1.715,0.13284,0.123481,0.009358234703540802,0.277988,1.6969,0.288674,0.685116,0.345997,,6.24746,-0.0206415,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Wilkelma Castillo","sa3008487",680580
"Greiber Mendez","PIT",0.0357,0.0702,0.0125,6.1623,0.737,0.056,0,0,,1,4.762,1.1484,0.7278,0.6847,0.153889,0.6783,0.0211,0.0557,0.5603,5.0427,6.1047,0.826036,1.385,0.117661,0.14244,-0.024779513478279114,0.285104,1.8267,0.300111,0.682015,0.417028,,6.21709,-0.020647,-0.0442872,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Greiber Mendez","sa3018041",700356
"Issac Solano",,0.0394,0.0588,0,6.03855,1,0,0,0,,1,4.773,1.0859,0.7133,0.67095,0.155667,0.7593,0.029,0.0457,0.6628,5.9652,6.8337,0.872909,1.401,0.138864,0.159082,-0.020217880606651306,0.273664,1.8452,0.295356,0.695584,0.407004,,6.2482,-0.0206496,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Issac Solano","sa3011441",691473
"Leury Tejada",,0.0383,0.0663,0.0109,6.15942,0.7774,0.0474,0,0,,1,4.677,1.1642,0.7245,0.68438,0.182111,0.5675,0.0219,0.045,0.5457,4.9113,5.1075,0.961586,1.639,0.116677,0.121338,-0.004661105573177338,0.286431,1.7317,0.29433,0.682041,0.380986,,6.24868,-0.0206549,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Leury Tejada","sa3007935",681839
"Wilmer Ortega",,0.0392,0.059,0,6.09543,1,0,0,0,,1,4.751,1.1168,0.7192,0.67727,0.161667,0.7018,0.0288,0.0471,0.617,5.553,6.3162,0.879168,1.455,0.129867,0.147716,-0.017848879098892212,0.279053,1.8186,0.296309,0.690462,0.403998,,6.2495,-0.0206639,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Wilmer Ortega","sa3009788",686339
"Wesley Scott",,0.0392,0.0589,0,6.06033,1,0,0,0,,1,4.794,1.0981,0.717,0.67337,0.149444,0.7686,0.0291,0.0529,0.6464,5.8176,6.9174,0.84101,1.345,0.134835,0.160325,-0.02549019455909729,0.276425,1.8667,0.298633,0.693644,0.426985,,6.24961,-0.0206651,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Wesley Scott","sa3020442",669417
"Liam Simon","SFG",0.0394,0.0588,0,5.73273,1,0,0,0,,1,4.769,1.0619,0.6806,0.63697,0.134333,0.7666,0.0289,0.0474,0.7285,6.5565,6.8994,0.9503,1.209,0.152757,0.160746,-0.007989093661308289,0.268496,1.8285,0.299973,0.699754,0.433947,,5.86647,-0.0206744,-0.0498624,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Liam Simon","sa3020256",687216
"Lisandro Almonte","CHC",0.0403,0.0579,0,5.91444,1,0,0,0,,1,4.742,1.0665,0.6991,0.65716,0.154667,0.7433,0.0288,0.0544,0.6933,6.2397,6.6897,0.932732,1.392,0.146204,0.156748,-0.010544076561927795,0.27039,1.8098,0.294488,0.697121,0.408316,,6.1523,-0.0207036,-0.0476476,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Lisandro Almonte","sa3015497",699226
"Ronny Chalas","DET",0.0387,0.0594,0,6.06258,1,0,0,0,,1,4.742,1.1209,0.7146,0.67362,0.163556,0.6712,0.0288,0.0453,0.5894,5.3046,6.0408,0.878129,1.472,0.124294,0.141544,-0.017250098288059235,0.27845,1.7921,0.292538,0.689326,0.384916,,6.23206,-0.0207069,-0.0484022,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ronny Chalas","sa3015970",692830
"Deyer Zapata","ARI",0.0409,0.0573,0,5.92272,1,0,0,0,,1,4.778,1.1183,0.7012,0.65808,0.137333,0.7421,0.029,0.0435,0.6348,5.7132,6.6789,0.85541,1.236,0.132859,0.155316,-0.022457093000411987,0.280107,1.8604,0.304623,0.694908,0.419178,,6.00767,-0.0207154,-0.045308,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Deyer Zapata","sa3016063",700345
"Luis Almonte",,0.0392,0.059,0,6.10515,1,0,0,0,,1,4.753,1.0973,0.7191,0.67835,0.165556,0.7207,0.0288,0.0428,0.6615,5.9535,6.4863,0.917858,1.49,0.139175,0.151631,-0.012455299496650696,0.275047,1.818,0.294628,0.692778,0.384,,6.25486,-0.0207226,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luis Almonte","sa3009525",685769
"Josh Harlow","CLE",0.0387,0.0595,0,5.95089,1,0,0,0,,1,4.733,1.0773,0.7025,0.66121,0.161111,0.7076,0.0287,0.0556,0.6789,6.1101,6.3684,0.95944,1.45,0.14344,0.149503,-0.00606381893157959,0.271374,1.7849,0.292732,0.694138,0.397354,,6.16138,-0.0207234,-0.0496195,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Josh Harlow","sa3022914",815318
"Luis Alvarez","NYM",0.041,0.0571,0,5.85054,1,0,0,0,,1,4.773,1.0583,0.6927,0.65006,0.148778,0.7752,0.029,0.0544,0.6902,6.2118,6.9768,0.890351,1.339,0.144605,0.162414,-0.01780851185321808,0.268373,1.8335,0.292976,0.70194,0.415785,,6.17765,-0.0207246,-0.0496301,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luis Alvarez","sa3016847",700351
"Jose Varela","HOU",0.0395,0.0685,0.017,6.15456,0.6553,0.0733,0,0,,1,4.716,1.1019,0.7251,0.68384,0.174444,0.6854,0.0185,0.0454,0.6639,5.9751,6.1686,0.968631,1.57,0.140776,0.145335,-0.004558950662612915,0.276498,1.7873,0.294725,0.688365,0.395505,,6.26751,-0.0207387,-0.0484556,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose Varela","sa3021987",806102
"Luis Hernandez",,0.0392,0.059,0,6.09066,1,0,0,0,,1,4.762,1.0895,0.7177,0.67674,0.162778,0.7349,0.0289,0.048,0.6713,6.0417,6.6141,0.913458,1.465,0.14097,0.154326,-0.013355746865272522,0.273806,1.8244,0.294663,0.693199,0.388005,,6.25735,-0.0207499,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luis Hernandez","sa3018812",703461
"Jaren Zinn",,0.0396,0.0586,0,5.99175,1,0,0,0,,1,4.771,1.0327,0.7054,0.66575,0.162444,0.7922,0.029,0.0491,0.7562,6.8058,7.1298,0.954557,1.462,0.158499,0.166045,-0.007545590400695801,0.262794,1.8249,0.28902,0.700792,0.365006,,6.25841,-0.0207616,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jaren Zinn","sa3020320",685813
"Lluveres Severino","TOR",0.0398,0.0584,0,6.15159,1,0,0,0,,1,4.769,1.155,0.7276,0.68351,0.161333,0.6751,0.0289,0.0506,0.5535,4.9815,6.0759,0.819879,1.452,0.116062,0.14156,-0.025498010218143463,0.285658,1.8301,0.298536,0.687244,0.432177,,6.30257,-0.0207892,-0.0494961,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Lluveres Severino","sa3020601",806684
"Wilson Esterlin",,0.0393,0.0589,0,6.06105,1,0,0,0,,1,4.794,1.0771,0.7158,0.67345,0.153222,0.78,0.0291,0.0557,0.6865,6.1785,7.02,0.880128,1.379,0.1432,0.162703,-0.019503533840179443,0.272112,1.8571,0.29625,0.694818,0.408015,,6.26113,-0.0207914,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Wilson Esterlin","sa3019157",800416
"Zach Veen",,0.0395,0.0586,0,5.9868,1,0,0,0,,1,4.766,1.1267,0.7077,0.6652,0.154222,0.7127,0.0289,0.0442,0.574,5.166,6.4143,0.805388,1.388,0.120436,0.149538,-0.029101982712745667,0.281036,1.8394,0.296408,0.697079,0.406007,,6.26273,-0.0208089,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Zach Veen","sa3020339",805731
"Jake Jekielek","TEX",0.0392,0.059,0,6.10578,1,0,0,0,,1,4.792,1.107,0.7218,0.67842,0.156,0.7517,0.0291,0.0538,0.626,5.634,6.7653,0.832779,1.404,0.130634,0.156866,-0.02623121440410614,0.277687,1.8587,0.29677,0.693105,0.422175,,6.32764,-0.0208176,-0.0495392,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jake Jekielek","sa3025646",828364
"Adilson Peralta","PHI",0.0375,0.0643,0.0057,6.21279,0.8738,0.0268,0,0,,1,4.741,1.1248,0.7323,0.69031,0.174556,0.6907,0.0251,0.0441,0.609,5.481,6.2163,0.881714,1.571,0.128454,0.145687,-0.017232641577720642,0.280765,1.8155,0.294865,0.689444,0.404969,,6.39076,-0.0208271,-0.0444442,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Adilson Peralta","sa3018816",800012
"Javier Chacon","SDP",0.0408,0.0574,0,5.74515,1,0,0,0,,1,4.753,1.0447,0.6788,0.63835,0.155778,0.7644,0.0288,0.0514,0.6999,6.2991,6.8796,0.91562,1.402,0.147254,0.160825,-0.013570383191108704,0.265341,1.8091,0.288469,0.710429,0.380856,,6.20785,-0.0208281,-0.0496816,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Javier Chacon","sa3015312",700274
"Jean Correa",,0.039,0.0591,0,6.11847,1,0,0,0,,1,4.755,1.1366,0.7228,0.67983,0.159222,0.6863,0.0289,0.0526,0.5781,5.2029,6.1767,0.842343,1.433,0.121577,0.144332,-0.022754982113838196,0.283011,1.8229,0.298092,0.687567,0.419,,6.26552,-0.0208396,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jean Correa","sa3008477",681776
"Bryan Perez",,0.039,0.0591,0,6.12333,1,0,0,0,,1,4.773,1.1199,0.7232,0.68037,0.157,0.7263,0.029,0.0478,0.6163,5.5467,6.5367,0.848547,1.413,0.129122,0.152168,-0.023046299815177917,0.280052,1.8462,0.298518,0.690482,0.416006,,6.26584,-0.020843,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Bryan Perez","sa3017014",702913
"Jose Garces","PIT",0.0374,0.0608,0,6.0975,1,0,0,0,,1,4.785,1.1217,0.7206,0.6775,0.148,0.7206,0.029,0.0657,0.5899,5.3091,6.4854,0.818623,1.332,0.123281,0.150596,-0.027314528822898865,0.280516,1.8423,0.298608,0.686013,0.417578,,6.23824,-0.0208705,-0.0442778,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose Garces","sa3015490",699010
"Justin Loer","COL",0.0365,0.0617,0,6.79419,1,0,0,0,,1,4.888,1.2273,0.7998,0.75491,0.164556,0.7572,0.0297,0.049,0.5364,4.8276,6.8148,0.708399,1.481,0.109738,0.15491,-0.045171841979026794,0.300676,1.9845,0.314343,0.675381,0.436136,,6.62016,-0.0208775,-0.0344589,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Justin Loer","sa3025306",820830
"Josh Gessner",,0.0392,0.0589,0,6.12342,1,0,0,0,,1,4.739,1.0962,0.72,0.68038,0.176,0.6886,0.0288,0.0522,0.6547,5.8923,6.1974,0.95077,1.584,0.138152,0.145305,-0.007153406739234924,0.274173,1.7848,0.290513,0.692148,0.368675,,6.33614,-0.0209099,-0.0495392,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Josh Gessner","sa3011658",678622
"Antonio Florido","DET",0.0387,0.0595,0,6.06609,1,0,0,0,,1,4.796,1.0977,0.7166,0.67401,0.151111,0.7574,0.0291,0.0492,0.6339,5.7051,6.8166,0.836942,1.36,0.132173,0.157923,-0.025750622153282166,0.275154,1.8551,0.295404,0.69271,0.405916,,6.25158,-0.0209302,-0.0484118,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Antonio Florido","sa3018890",802093
"Anfernny Reyes","MIL",0.04,0.0581,0,5.81103,1,0,0,0,,1,4.819,1.0486,0.6894,0.64567,0.141,0.8418,0.0292,0.0556,0.6945,6.2505,7.5762,0.825018,1.269,0.144117,0.174684,-0.030566498637199402,0.267391,1.8904,0.294093,0.709392,0.425133,,6.27134,-0.0209459,-0.0468911,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Anfernny Reyes","sa3018807",703102
